SMILES,SMILES_state,NLL
O=C1CCCN1CC[S+]([O-])CC(=O)N1CCCC(N2CCN(c3cccc(Cl)c3)CC2)C1,1,36.23
Cc1nc(=Nc2ccc(OC(C)C)c(F)c2)[nH]c2ncc(=O)n(CC3CC(=O)N=CCN3)c12,1,42.22
COC(=O)c1ccc(COc2ncnc3[nH]cnc23)cc1,1,23.45
N=C(N)NCc1ccc(-c2nccs2)cc1,1,25.88
COc1cccc(COC(=O)c2nc(-c3ccccc3)n3ccccc23)c1F,1,31.91
CCOC(=O)C(c1ccccc1)C(CCNC12CC3CC(CC(C3)C1)C2)c1ccc(-c2ccccc2)cc1,1,40.6
CCCCCCCCCCCCCCNC(=O)C[N+](C)(CC)CC,1,23.72
C=C1CC(C)(C)OC1=O,1,18.02
Cc1noc(C)c1CS(=O)(=O)N1CCOCC1,1,22.83
CC(C)CC(N)C(=O)OCC1C(=O)N2C(C(=O)O)=C(COc3ccc(Cc4sc(=O)[nH]c4O)cc3)SC12c1ccc(N)cc1,1,43.35
O=C1COc2ccc(CNCC3(F)CCN(C(=O)c4ccc(F)c(Cl)c4)CC3)nc2N1,1,22.68
COc1ccc(OC)c(NC(=O)Cn2c(COc3ccc(F)cc3F)nc3ccccc32)c1,1,29.23
Cc1ccccc1-c1cc(C(=O)O)c2ccccc2n1,1,21.39
CN(c1ccc(Br)cc1)c1ncnc2ccccc12,1,19.91
CCC(C)Sc1nc2cc(Cl)ccc2s1,1,23.91
Cn1c(CCC(=O)Nc2cccc3ccccc23)n[nH]c1=S,1,27.11
O=C(Cc1cccc(F)c1)NS(=O)(=O)c1ccc(F)c(Cl)c1,1,27.93
C=CC(=O)Nc1cccc(-n2c(=O)n(C)c3cnc4ccc(-c5cnc(N(C)C)nc5)nc4c32)c1,1,30.81
CCOC(=O)CC(C(=O)O)c1cc(-c2ccccc2)n(C=Cc2ccccc2Cl)n1,1,39.22
N=c1[nH]c(=O)c2ncn(C3OC(C[n+]4ccccc4)C(O)C3O)c2[nH]1,1,24.25
CC(C)c1c(S(C)(=O)=O)nc2c(C(N)=O)cccc2c1-c1ccc(Cl)cc1,1,34.03
CN=c1ncc2ncn(C3OC(CO)C(O)C3O)c2[nH]1,1,22.49
C#CCOc1nc(-c2ccccn2)ncc1Oc1cccc([N+](=O)[O-])c1,1,33.92
CC(=O)NC(Cc1c[nH]cn1)C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)NC(C)C(=O)OC(C)(C)C,1,36.69
CCCCCCCCC#CCCCC(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(CC(C)C)NC(C)=O,1,36.4
COc1cccc(C=NN=Cc2ccccc2OC)c1,1,23.54
COC(=O)C(Cc1ccc(Br)cc1)=NC(=O)CCc1ccc(O)c(O)c1,1,23.89
O=C(Nc1ccc(Cl)cc1)N1CC2CCC(C1)N(C(=O)CCCCN1CCN(c3ccccc3)CC1)C2,1,34.3
Cc1ccc(SCC(=O)OCC(=O)N2CCOCC2)cc1,1,21.66
N=c1[nH]c(Cc2cccs2)nc2c1nnn2Cc1cccc(Cl)c1,1,24.89
Cn1c2c(c3ccccc31)CCC1C(=O)N(C3CCN(CCC(C)(C)C)CC3)CC(=O)N21,1,33.97
CN(CC(=O)O)Cc1cn(Cc2cccc(C(F)(F)F)c2)c2ccccc12,1,28.94
COc1ccc(CN2CCN(S(=O)(=O)c3cc(C)c(C)cc3OC)CC2)cc1,1,25.28
CC(C)=CC(C=NO)c1c(O)cccc1OC(C)(C)C(=O)O,1,45.12
Cc1ccc(=Nc2ccc(C3CNCCO3)cc2)[nH]c1,1,19.73
CC(Oc1cccc(-n2[nH]c(=NC(O)c3c[nH]c(O)c3)cc2-c2cccc(OC(F)F)c2)c1)C(=O)O,1,30.5
O=C(CCC(CCCCc1nnnn1Cc1ccccc1)c1ccccc1)Nc1ccccc1,1,36.5
COC(=O)CCC(=O)N1Cc2cccc(Cl)c2C(c2ccc([N+](=O)[O-])cc2)C1,1,35.29
c1ccc(-n2ncc3c(N4CCN5CCCC5C4)nc(N4CCCC4)nc32)cc1,1,27.94
O=C(O)C(Cc1ccccc1)N1Cc2ccccc2C1c1cccs1,1,27.38
CCc1ccc(OCCCOc2ccc(OCc3ccc(F)cc3)c(C)c2)cc1-c1oc(=O)[nH]c1O,1,36.91
Cc1cc(=NN=Cc2ccc([N+](=O)[O-])o2)[nH]c2ccccc12,1,21.27
NC(=O)c1ncc(C(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)s1,1,30.04
O=C(O)c1csc(-n2ccc(-c3ccc4c(c3)OCO4)cc2=O)n1,1,25.14
O=C1c2ccccc2CC12C(=O)c1cc(Cl)ccc1C21OCCO1,1,27.18
CCCCCN(C(=O)C=CC(=O)N(Cc1ccc2c(c1)OCO2)c1nccs1)c1ccc(OC)cc1,1,34.05
COc1ccccc1CCNC(=O)C(C)Oc1ccccc1OC,1,25.86
N#CC1C(c2cccc(C(F)(F)F)c2)=NOC12C(=O)c1ccccc1C2=O,1,27.96
COc1cccc(CNC(=O)c2cnc3c(-c4cccc(Cl)c4)c(C)nn3c2C)c1,1,26.45
CC1(C)C=C(CO)C=C(N2CC2)C1,1,24.36
CC(=O)c1ccc(NC(=O)Cc2cccc3c2ccn3C)cc1,1,28.86
COc1cc(C=C2COc3cc(O)ccc3C2=O)ccc1O,1,20.52
O=C(Cc1ccccc1)Nc1ccc2[nH]c(=NC(=O)c3ccccc3F)sc2c1,1,25.09
O=C(Cc1ccc(Cl)cc1)N1CCC(c2nc(-c3cccnc3)no2)CC1,1,22.13
CCOC(=O)c1c(OC)c2ccc(OC3OC(COC4(C)CC5(C)CCC4OO5)C(O)C(O)C3O)cc2oc1=O,1,40.68
Cc1cccc(OCc2n[nH]c(=NC(=O)C(C)Oc3ccccc3)s2)c1C,1,28.97
CC1CN(c2ccccc2)CC(C)N1,1,16.86
CC(=O)N1N=C2c3ccccc3S(=O)(=O)CC2C1c1ccc(F)cc1,1,25.67
CC(C)(C)OC(=O)N1CCCC1c1nc2ccc(-c3ccc(-c4ccccc4)cc3)cc2s1,1,27.88
c1ccc(-c2nnc3ccccn23)cc1,1,18.6
CCCCCCC1(c2ccccc2)OC(C)C(=O)NC1=O,1,27.02
COc1cc2[nH]cnc(=Nc3ccc(C#N)c(-c4cccc(F)c4)c3)c2cc1OCCCN1CCN(C)CC1,1,28.69
COC(=O)c1cc(-c2ccccc2)sc1NC(=O)CCCC(=O)O,1,24.27
Cc1ccc(C(=O)NNC(=O)c2ccc(Oc3ccccc3)cc2)o1,1,26.89
CN(C)c1ccc(OC(=O)c2ccc3cc(C=CCN4CCCC4)cn3c2)cn1,1,46.82
CCN1CCSc2ccc(C(=O)Nc3cccc(C(C)=O)c3)cc21,1,24.74
O=C(O)c1cc(COc2ccccc2)ccc1O,1,22.75
Oc1cc2c(cc1O)C1CCCNC1CC2,1,18.45
CCC(=O)Nc1cccc(-c2nn3c(-c4ccc(Cl)s4)nnc3s2)c1,1,29.42
CC1(C)Oc2ccc(CN(Cc3nnnn3Cc3ccccc3)C3CCCCC3)cc2O1,1,29.59
CC1(C(=O)OCCN2CCN(C3c4cc(C#N)ccc4OC(C)(C)C3O)CC2)CCCCC1,1,33.08
COc1cccc(C2CC(=O)Nc3cc4c(cc32)OCO4)c1,1,18.48
COc1ccc(C2CC(=NN3CCN(C)CC3)C(C)C(c3ccc(OC)cc3)N2)cc1,1,25.5
O=C1OCCC1Sc1nnc(-c2cccc(F)c2)n1C1CCCCC1,1,27.05
Cn1cc[nH]c1=NC(=NCCC#N)Nc1ccccc1,1,32.32
CC1(C)CN(Cc2csc(Cl)n2)C(=O)C1Oc1ccc(F)cn1,1,30.99
O=C(C=Cc1ccc(O)c(O)c1)OCC1CN(c2ccc(-c3ccc(-c4csnn4)nc3)c(F)c2)C(=O)O1,1,35.85
CCc1cc2ccc(OC3CC(C)(C)C(O)C(OC)C3O)cc2oc1=O,1,31.9
CS(=O)(=O)N1CCc2ccc(-c3ccc(F)c(C#N)c3)cc2C1,1,27.61
CCOc1cc(C=NNS(=O)(=O)c2ccccc2)ccc1O,1,21.11
NCC(c1ccccc1)C1CCCCC1,1,18.93
Cc1c2c3c(n[nH]c3c3[nH]c4cccc(OC(=O)c5ccccc5)c4c13)C=CN2,1,41.95
Cc1ccc2nc(-c3ccc(C#N)c(F)c3)oc2c1,1,26.93
NC(=O)NC(C(=O)NC1CCN(S(=O)(=O)c2cccc(Cl)c2)CC1)c1ccccc1,1,31.33
COc1ccc(C(=O)Nc2ccccc2C(=O)NCCCc2ccccc2)c(OC)c1OC,1,28.12
CC1(C)OC(=S)Nc2ccc(-c3ccc(Cl)cc3)cc21,1,16.9
OCc1ccccc1C#Cc1cn(C2CC(O)C(O)C(CO)O2)nn1,1,31.19
COc1ccc(C=NNC(=O)c2sc(-c3ccccc3C)nc2C)cc1,1,23.62
COc1ccc(CN(Cc2cccc(OC)c2)Cc2ccccc2Cc2ccccc2)cc1,1,31.54
Cc1noc(C(C)C)c1C(=O)N1CCN(c2cc(C(C)C)on2)CC1,1,32.54
C=CCn1c(N2CCN(C)CC2)nc2ccccc21,1,19.36
CC(C)c1cccc(Oc2cc(C(=NO)NC3CCCCC3)ccn2)c1,1,19.69
O=C(Nc1ccc(Oc2ccc(-c3ccccc3)cc2)cc1)C1OC1c1cccnc1,1,30.74
CC(=O)c1ccc2cccc3c2c1C1Oc2ccccc2C1SC3,1,41.16
CCN(Cc1coc(-c2ccccc2)n1)c1ccc(OC)cc1,1,19.97
Cc1c(NC(=O)c2c[nH]c3ccccc3c2=O)c(=O)n(-c2ccccc2)n1C,1,25.38
Cc1nn(-c2ccccc2)c2ccc(-c3nnc(SCC(=O)c4ccccc4)n3N)cc12,1,29.05
O=C(c1ccc(CSCc2cccc(Cl)c2)cc1)N1CCC(N2CCCCC2=O)CC1,1,30.26
CCCN1CCCC2Cc3ccc(O)c4c3C3(CCC(=O)CCC(=O)C3O4)C21,1,37.51
Cc1c[nH]c(=N)c(C(=O)N2CCC(NC(=O)c3ccccc3)CC2)c1,1,31.26
CN1COc2ccc(NC(O)c3cc(Cl)ccc3Cl)cc2C1=O,1,32.02
O=C(NCCN1CCCCC1)c1cc(-c2ccc(F)cc2)on1,1,22.11
O=C(NCCN=c1[nH]c2c(n3cccc13)CCC2)c1ccccn1,1,35.02
Cc1[nH]c2cc(NC(=O)Nc3ccccc3)ccc2c1-c1nc2ccccc2[nH]1,1,31.77
CC(=O)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCC2CCCO2)c2cccs2)cc1,1,28.99
Cn1cc(N2C(=O)c3c(n(C)c4ccc(S(=O)(=O)N5CCCC5CF)cc34)C2c2ccc(F)cc2F)cc(Cl)c1=O,1,42.58
Cc1ccccc1-c1ncn(CCCCNC(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1cccs1,1,35.17
Cc1ccc(-c2nn3c(=O)cc(CSc4nnc(Cc5ccccc5)o4)nc3s2)cc1,1,28.85
C1=NNc2ccccc2C1,1,20.57
CCSc1ncc(Cl)c(C(=O)NC2CCS(=O)(=O)C2)n1,1,25.07
O=c1c2c(-c3ccc(C(F)(F)F)cc3)csc2[nH]c(=S)n1-c1ccc(Cl)cc1,1,26.49
CC(C)CCn1ncc2[nH]c3c([N+](=O)[O-])cc4ccncc4c3c21,1,40.33
CCCCC(c1c(O)[nH]c(C)cc1=O)c1c(O)ncc2ccccc12,1,30.46
CN(C)c1ncnc2c1ncn2Cc1ccc(CN2CCCC2)cc1,1,24.48
COC(=O)C(Cc1ccccc1)NC(=O)OC1CCOC1=O,1,24.21
S=c1[nH]ccn1C1CCN(Cc2ccccc2)CC1,1,20.61
Fc1ccc(N=c2[nH]cccc2-c2ccccn2)cc1,1,23.18
N#Cc1cc2c3cccc2n1-c1cccc(Cl)c1CCN3C1CCCCC1,1,49.42
CCC(C)NCC(O)COc1ccc(CCCOc2ccccc2)cc1,1,23.73
CCOC(=O)C(C#N)=Cc1cc([N+](=O)[O-])ccc1N1CCOCC1,1,23.54
CC1CCCCC1=NN=c1[nH]c(-c2cc3ccccc3o2)cs1,1,22.81
CC(C)(C)C#Cc1cncc(-c2ccc3c(c2)S(=O)(=O)CCNC3=O)c1,1,34.33
CCOc1ccc2c(c1)C(c1ccccc1)N(c1cccc(C(=O)OC)n1)C(N)=N2,1,34.35
Cc1nc2ccccc2c(=O)n1N=Cc1cn(-c2ccccc2)nc1-c1ccc(Br)cc1,1,20.78
CC(=CN=C(N)N)c1ccccc1-c1ccccc1,1,27.44
N#CC=C1CCC(=S)N(C2CCN(CCCn3nc(-c4ccc(C(F)(F)F)c(SCCC5CCCO5)c4)c4cccc(Cl)c43)CC2)C1,1,57.94
O=C1c2ccccc2-c2nnc(-c3ncco3)cc21,1,21.33
COC(=O)N1CCC2(C1)CN(c1ccc(N3CCOCC3)cc1F)C2,1,31.69
CC1=Nc2c(C(=O)NCc3ccc(F)cc3)cnn2C(c2ccc(Cl)cc2)C1C(=O)Nc1cccnc1,1,26.56
CCSc1c(Cl)[nH]c(N2CCOCC2)nc1=Nc1cccc(C)c1,1,27.46
Cc1ccc(S(=O)(=O)N2CCCC2)cc1NC(=O)CN1CCC(C(C)(C)C)CCC1=O,1,30.61
CCOC(=O)C(C)(N=c1ccc(Br)c[nH]1)Nc1scc(-c2ccc(OC)cc2)c1C(N)=O,1,33.2
O=C(NC1CCCC1N=c1cnc2ccccc2[nH]1)C1CCOC1,1,30.61
COc1cccc(CN2CCCC(CNS(=O)(=O)c3cccc4nsnc34)C2)c1,1,26.15
COCC(C)NCC(O)COc1ccc(C(=O)C(C)N(C)C)cc1C(C)=O,1,40.07
COc1ccc(CC=NC(=O)Cc2cccs2)cc1,1,24.09
Cc1cccc(C(=O)N2Cc3ccccc3CC2C(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)c1,1,29.07
CC(C)c1ccc(NC(=O)N(C)Cc2nc3c(nc4ccccn43)c(=O)[nH]2)cc1,1,35.57
OCCN1CCN(CC(O)Cn2c3ccccc3c3ccccc32)CC1,1,19.02
O=C1CC(c2c(Cl)cccc2Cl)CC(=O)C1Sc1ccc(Cl)cc1,1,19.27
COc1ccc(NC(=O)Nc2cc(C)ccc2C)cc1OCCN1CCC(CO)CC1,1,31.97
COc1ccc(Sc2ccc(NC3=NC(N)=NC(C)(C)N3)cc2)cc1,1,24.2
CCC1(CC)CC(COC(=O)c2ccccc2C(=O)c2ccccc2)OC1=O,1,26.96
OCC(O)c1ccc(-c2ccc(F)cc2)cc1,1,21.38
N=c1[nH]cnc(N2CCN(C(CNS(=O)(=O)C(F)(F)F)Cc3ccc(F)cc3)CC2)c1Br,1,30.56
FC(F)(F)c1ccc2nc(N3CCCCC3)oc2c1,1,23.23
CN(C)c1ccc(NC(=O)Nc2ccc3sc(-c4cccs4)c(N(C)C)c3c2)cc1,1,36.57
O=C(CSc1nnc(-c2ccncc2)n1-c1ccccc1)N1CCCCC1,1,19.68
O=c1[nH]c2ccc(Cl)cc2n1C1CCN(C2CCN(Cc3cccc(C(F)(F)F)c3)CC2)CC1,1,24.17
Cc1ccc(-c2cc(=NC(=O)c3ccc(C)s3)o[nH]2)cc1,1,23.61
CCOC(=O)c1sc2ncn(CC(=O)Nc3cccc(CC)c3)c(=O)c2c1C,1,24.69
O=S(=O)(Cc1ccccc1)NCCc1csc2nc(-c3ccccc3)nn12,1,23.58
CCOC(=O)c1c(C(F)(F)F)[n+]([O-])c2cc(F)c(F)cc2[n+]1[O-],1,21.75
CC(C)CC(C=O)NC(=O)C(COC(C)C)NS(=O)(=O)c1ccc(Br)cc1,1,30.54
COc1cccc(C(=O)Nc2cc(NC(=O)c3ccccc3)cc(C(=O)NCCN)c2)c1,1,34.6
N#Cc1ccc(CN2CC3CN(Cc4ccncc4)CCOC3C2)cc1,1,26.89
O=c1nc2n(-c3ccc4c(c3)OCCO4)c3cc([N+](=O)[O-])ccc3cc-2c(=O)[nH]1,1,27.35
CS(=O)(=O)N1CCCC(C(=O)NCc2ccccc2Cl)C1,1,20.54
N=C(N)NS(=O)(=O)c1cccc(NC(=O)Cc2cccs2)c1,1,26.89
O=C1CN(C(=O)c2ccc3[nH]nc(Oc4ccc(OC(F)(F)F)cc4)c3c2F)CCN1,1,38.73
Fc1ccc(C(OCCC2CCN(Cc3ccc4ccccc4c3)CC2)c2ccc(F)cc2)cc1,1,19.92
O=C(NCC(c1ccco1)N1CCCC1)c1ccco1,1,20.19
Cc1nc2ccccc2c(=O)n1N=Cc1cccc([N+](=O)[O-])c1,1,20.95
CCN1CNS(=O)(=O)c2cc(C#N)ccc21,1,17.44
CC1(C(=O)NN=Cc2ccccc2Br)CC1c1ccc(Br)cc1,1,29.09
CCN(CC)Cc1cn2c(C)cnc2c2ccc(C(C)(C)O)cc12,1,36.44
CN=c1[nH]c(-c2ccccc2OC)cc(=NCc2ccccc2Cl)[nH]1,1,26.59
N=c1[nH]c(=N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,1,18.45
OCc1noc(-c2ccc(C(F)(F)F)cc2)n1,1,21.34
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,1,15.98
CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc(Oc4ccc(Cl)cc4)cc3)CC2)cc1,1,24.39
COc1cccc(N)c1OCC(O)CNCC(O)c1ccc(O)cc1,1,35.45
C=C1CCC2C(=C)C(C)CCC2(C)C1C=Nc1cccc(Cl)c1,1,36.61
Oc1ccc2ccccc2c1Cc1c(-c2ccccc2)[nH]c2ccccc12,1,20.32
Cc1ccc(-n2c(C)cc(C=Nn3cnnc3)c2OC(=O)c2ccccc2C)cc1,1,31.72
COc1cccc(-c2nccn2-c2cc[nH]c(=NCc3ccccc3)n2)c1,1,23.64
O=C(Nc1cccc(OC(F)F)c1)c1cc(Cl)cc(Cl)c1,1,23.31
CC(C(=O)OCc1ccccc1)N1c2ccccc2Sc2ccccc21,1,24.08
O=C(C1CCCC1)N1CCC2(CC1)CN(c1ccc3[nH]c(-c4ccccc4)nc3c1)C2,1,34.67
CC(C(=O)O)N1CCN(Cc2cccc(-c3cc(C#N)c(N4CCCC4)nn3)c2)CC1,1,40.14
CC(NC1C[N+]2(CCCCOc3ccc4ncc5ccccc5c4c3)CCC1CC2)C(=O)N(C)Cc1ccccc1,1,47.8
CCCn1c(=NC)[nH]c2ccc(Cl)cc21,1,22.71
CC1(C)CC(C)(C)N(c2cc(Cl)c(Cl)cc2Cl)C(NC(=O)c2cccnc2)=N1,1,33.31
O=C(c1cc2ccccc2[nH]1)N1CCC(c2nccn2Cc2ccccc2)CC1,1,24.97
CCCN(CCC)c1nc(N(C)Cc2ccccc2F)c2ncn(C)c2n1,1,30.45
CCCC1(C)OCC(=O)C(Cc2ccco2)C(=O)O1,1,29.05
N=c1ncn(CC2CCCCC2)c2nc(-c3ccncc3)[nH]c12,1,27.69
CC(C)C(=O)c1cn(CC2CCOCC2)c2ccc(OCc3ccc4cc(C(=N)N)ccc4c3)cc12,1,37.54
COc1cccc(CN(C)C(=O)Oc2ccc(O)cc2)c1,1,26.39
COc1ccc(CC(=O)NC(CSCc2ccccc2)C(=O)NCC(=O)O)cc1,1,26.46
O=Cc1c[nH]c2cc(OCCCCCOc3ccccc3)cc(O)c2c1=O,1,34.42
Cc1nc2ccc(S(=O)(=O)N3CCCC3)cc2s1,1,21.23
CCCCC(C=CC1C(C)C=C(C)CC1C(O)C(=O)N1CCOCC1)OC(N)=O,1,45.7
CC(C)CC1C(=O)N(Cc2cn(CC3CCCCC3)nn2)CCS(=O)(=O)N1Cc1ccc(-c2ccc(Cl)cc2)cc1,1,20.05
CC1(C(=O)Nc2ccc3c[nH]nc3c2)CCCCN1C(=O)Cc1ccccc1Cl,1,28.02
CC(C)(O)C1CCN(c2ccc(CNC(=O)c3cc(OCCN4CCC(O)CC4)ccc3Cl)cc2)CC1,1,42.1
CCC[n+]1ccccc1C=CC=C1N(CCCS(=O)(=O)O)c2ccccc2C1(C)C,1,26.52
CCS(=O)(=O)Nc1cc(C)ccc1-c1ccc(-c2ccc(N3CCN(C)CC3)cc2)s1,1,34.72
CCCc1c(OCC(=O)O)ccc2c1cc(C)n2C(=O)c1ccc(OCc2ccc3ccccc3n2)cc1,1,30.94
COc1ccc(C(O)c2c[nH]c(=O)[nH]c2=O)cc1OC,1,23.18
CCCN1C(=O)CSC2CCCCC21,1,23.17
c1ccc(CN2CC3CCC2CN3c2ccccn2)cc1,1,24.24
CC1(C)c2ccccc2-c2ccc(C3=NCCN3)cc21,1,21.8
COc1ccc(OC)c(N2C(=NC(=O)C(C)(C)C)SC3CS(=O)(=O)CC32)c1,1,25.44
[N-]=[N+]=CC(=O)C(COc1cccc2ncccc12)Cc1ccccc1Cl,1,42.17
CC(Cc1ccc(CCCc2cccc(-c3ccc(Cl)c(C(F)(F)F)c3)n2)cc1)C(=O)O,1,31.57
N=c1[nH]cnc2c1ccn2CCC(C(=O)N1CCC(=C2c3ccccc3CCc3cccnc32)CC1)N1Cc2cccc(N)c2C1=O,1,48.8
O=C(Nc1cccc(-c2nc3cccnc3[nH]2)c1)c1cc(Cl)cc(Cl)c1,1,26.31
Cc1cn(C2C=CC(Oc3c(C)c4ccc(Cn5ccc6ccc(C(F)(F)F)nc65)cc4oc3=O)C(O)O2)c(=O)[nH]c1=O,1,51.26
CCOC(=O)CCC(=O)C(CCCCN)NC(=O)C(N)CS,1,29.23
COC(=O)C(NC(=O)C1CCN(C(=O)C(NC(=O)OC(C)(C)C)C(C)C)C(=O)C1)C(C)C,1,32.45
C=CCCCCC1(O)c2cccc(O)c2C(=O)c2cc(C)cc(O)c21,1,30.47
CCCCCCc1c(C(C)=O)[n+]([O-])c2cc(C)c(C)cc2[n+]1[O-],1,26.43
CCNC(=O)CN1CC2CCCOC2C(N(C)Cc2noc(C(C)C)n2)C1,1,31.38
O=[N+]([O-])NC1=NCCN1CCCC1CCCCO1,1,24.52
CC1(C)CCCCC(CO)(COC(=O)NCCCn2ccnc2)C1,1,36.06
CS(=O)(=O)N1CCC2(CCN(Cc3ccccc3)C(=O)O2)CC1,1,25.8
Nc1sc(-c2c(F)cccc2F)nc1C(=O)Nc1cnccc1N1CCC(N)CC(N)C1,1,26.6
CC(C)C(NC(=O)Cc1cccc(C(=N)N)c1)C(=O)N1Cc2ccccc2CC1C(=O)NCc1ccccc1,1,37.26
CN(C)CCCN=c1c2c([nH]c3ccccc13)CCC2,1,18.9
NC(N)=NCCCCNC(=O)Cn1cc(COc2ccncc2)c2ccccc21,1,33.62
CCc1ccccc1NC(=O)CSc1nncs1,1,21.77
COc1ccc(C=C2C(=O)NC3(CCCCC3)C23CCC(OC)CC3)cc1,1,32.64
CN1CCN(c2ccc3[nH]c(C4CCCC4)nc3c2)CC1,1,22.5
CCOC(=O)N1CCC2=C(C1)Oc1ccc(OC)c3nc4c(-c5ccccc5)cc(-c5c[nH]c6ccc(Br)cc56)nc4c2c13,1,54.04
S=C(S)N1CCCC1,1,17.74
CCC(CCNC(=O)CCNC(=O)OC)c1ccccc1N1CCN(C(=O)C(C)Cc2ccc(Cl)cc2)CC1,1,41.83
CCCn1c(-c2ccc3c(c2)OCCO3)cnc1SC,1,26.12
O=C(NC1c2ccccc2-c2nc3ccccn3c(=O)c21)C(F)(F)F,1,27.23
COc1ccc(CC(=O)O)cc1-c1nccc2c1cc(-c1ccccc1)n2CC(=O)NCC(=O)O,1,43.64
CCN(CC)c1ccc(CNCc2coc(-c3ccccc3Cl)n2)cc1,1,22.73
CC1(O)CCC(CN(C(=O)c2ccc(N3CC(F)(F)C3)c(OCC3CC3)n2)C2CC2)C1,1,31.41
COc1c2c(c(C)c3c(=O)c(-c4ccc(F)cc4)coc13)NC(C)(C)C=C2C,1,30.68
CCCOCn1nnc2c(=O)nc(Cl)n(-c3ccccc3)c21,1,33.39
COC(=O)C(CC(C)C)NC(=O)Cc1ccc2[nH]cc(C(C)=O)c(=O)c2c1,1,35.01
CCCNC(=O)CN(CC1CC1)C(=O)C(C)(C)Cc1ccc(Cl)cc1,1,34.7
CC(=O)OCC12CCC3(C(C)(C)O)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C1CCC(O)C2(C)C,1,30.79
Cc1ccccc1CC1(CO)CCCN(C(=O)CCN2CCOCC2)C1,1,26.29
CC12CC3OOC(n4cc(-c5cccnc5)nn4)(CC3c3ccccc31)C2,1,32.4
COC(=O)CSc1nnc(-c2ccncc2)o1,1,19.21
CC(C)(N)C(=O)NCCCNCCCCNCCCN,1,21.76
CCOc1ccccc1N1CCN(Cc2ccc(OCCN3C(=O)c4ccccc4S3(=O)=O)c(OC)c2)CC1,1,29.43
COc1ccc(C=C2CCCC(=Cc3cc(C)c([N+](=O)[O-])c(C)c3)C2=O)cc1,1,24.17
Brc1ccc(-c2nn(-c3ccccc3)cc2-c2nnco2)cc1,1,23.35
Cc1cccc(C=NNC(=O)CC(=O)NN=Cc2ccc(O)cc2)c1,1,25.79
O=C(NCCCl)OCc1ccccc1C(=O)Nc1ccc(S(=O)(=O)N2CCC3c4ccccc4CC32)cc1,1,49.3
CC(C)c1ccc(NC(=O)c2ccc(C(=O)NCC3CCN(CC(O)CO)CC3)cc2)cc1,1,29.07
CC1CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC(=O)c6nn[nH]c6CCO)C(C)(C)C5CCC43C)C2C1C,1,40.04
Cc1cccc(N2CCC(N(C)Cc3noc(C4CC4)n3)CC2)c1,1,27.39
O=C(CCC1CCCCO1)N1CCc2cc(-n3cnnc3)ccc21,1,29.86
CN(C)c1nccc(-c2cc3c4c(sc3[nH]2)CC(C)(C)CC4=O)n1,1,30.27
COC(=O)c1ccc(OC)c(COc2ccc(N(C)C(=O)c3scnc3C)cc2)c1,1,33.5
O=C(COC(=O)c1cccc2c1C(=O)c1ccccc1C2=O)c1ccc([N+](=O)[O-])cc1,1,25.8
Cc1ccccc1NC(=O)CSc1nnc(-c2ccoc2C)o1,1,21.91
Oc1ccc2ccc(N=Cc3ccccc3O)cc2c1,1,26.23
COc1nc(OC)nc(-c2cc(C(=O)N(C)C)c[nH]c2=Nc2ccc(OC(F)F)nc2)n1,1,34.55
CCCCc1cc(C(=O)O)cc(OCCC)c1-c1conc1C,1,38.24
Cn1c(N2CCCC2)nc2c(-n3cnc(-c4cn[nH]c4)c3)cccc21,1,31.3
O=C(c1ccccc1Cl)N1CCCC2c3ccccc3CCC21,1,22.46
Cc1cc(C)c(C(=O)NCCC(=O)N(CC(C)C)C2CCCC2)cc1C,1,34.47
Fc1ccc(Br)cc1CSc1nc[nH]n1,1,22.97
Cc1[nH]nc2cc(CC(=O)N(C)C(CN3CCCC3)c3ccccc3)ccc12,1,29.13
COc1ccc2c(C)c(CCC(=O)NCCc3ccccc3)n(Cc3ccc(S(C)(=O)=O)cc3)c2c1,1,34.89
CC1CCN(CCCNC(=O)c2cc3cc(S(=O)(=O)NCCCN4CCCC4)ccc3o2)CC1,1,34.4
CCc1cc[n+]([O-])c(C#N)c1,1,22.83
COC(=O)C1C(C)=Nc2c(c(-c3cncn3C)nn2C)C1c1c(Cl)cccc1Cl,1,37.22
Oc1ccc2c(c1O)CCN(CCCC(CN1CCCCC1)c1ccc3c(c1)OCO3)CC2,1,43.13
CCCCC(C)(C)C=CC=CCCC(=O)O,1,25.23
O=C(c1sc(-c2ccccc2)nc1-c1ccccc1)N1CCN(S(=O)(=O)c2ccccc2)CC1,1,25.84
COc1ccc(-c2ccc(SCC(=O)N=c3[nH]nc(C)s3)nn2)cc1,1,21.95
